SA3,Region,Median Price,12M Growth (%),Rent Change (%),Yield (%),Buy Affordability,Rent Affordability,10Y Growth (PA),Latitude,Longitude
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.59,7.85,42.57,9.523809524,-28.48220232,153.0330398
Richmond Valley - Hinterland,Richmond - Tweed,430000,9.04,8,6.75,5.84,39.44,9.523809524,-28.98703282,153.2777423
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,8.93,30.19,9.523809524,-28.70513666,153.3618718
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,10.01,33.83,9.523809524,-28.65864158,153.3581648
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.59,7.15,38.79,9.523809524,-28.70998191,152.8818493
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,10.77,36.4,9.523809524,-28.66173464,153.3315604
Richmond Valley - Hinterland,Richmond - Tweed,459000,9.04,8,4.61,6.36,29.27,9.523809524,-28.78189374,152.8372544
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,10.01,33.83,9.523809524,-29.01330844,153.3089089
Richmond Valley - Hinterland,Richmond - Tweed,619000,9.04,8,4.81,7.96,38.31,9.523809524,-28.82339624,153.2873073
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.59,8.07,37.02,9.523809524,-28.58866929,152.9144497
Richmond Valley - Hinterland,Richmond - Tweed,459000,9.04,8,4.61,6.01,27.68,9.523809524,-29.03377645,153.0974496
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,8.22,27.79,9.523809524,-28.75944687,153.4084291
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.59,6.9,31.66,9.523809524,-28.64797509,152.9205624
Richmond Valley - Hinterland,Richmond - Tweed,459000,9.04,8,4.61,6.13,33.38,9.523809524,-28.76136607,152.9880389
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.59,4.83,22.15,9.523809524,-28.56652694,153.0148642
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.59,7.16,32.86,9.523809524,-28.61972861,152.9799534
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,13.42,45.35,9.523809524,-28.64601098,153.1666197
Richmond Valley - Hinterland,Richmond - Tweed,649000,9.04,8,4.78,8.15,38.97,9.523809524,-28.81780073,153.278134
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,9.02,36.05,9.523809524,-28.72236683,153.2533
Richmond Valley - Hinterland,Richmond - Tweed,719000,9.04,8,4.78,8.33,39.78,9.523809524,-28.82916091,153.3202448
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.59,8.4,38.56,9.523809524,-28.48199491,153.0754103
Richmond Valley - Hinterland,Richmond - Tweed,459000,9.04,8,4.61,5.56,25.63,9.523809524,-28.89938592,153.1142071
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.59,7.66,41.55,9.523809524,-28.57169359,153.0555651
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.59,6.18,28.38,9.523809524,-28.61637919,152.9471213
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,12.34,41.71,9.523809524,-28.70996395,153.185194
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,7.65,25.87,9.523809524,-28.715811,153.2753937
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,12.56,42.45,9.523809524,-28.69297185,153.2234702
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.46,9.09,40.53,9.523809524,-28.63648505,153.0123869
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,17.37,58.73,9.523809524,-28.65982709,153.1076004
Richmond Valley - Hinterland,Richmond - Tweed,459000,9.04,8,4.61,5.33,24.55,9.523809524,-28.97298092,152.9923375
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,10.16,34.36,9.523809524,-28.77247587,153.1738281
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.59,9.64,52.33,9.523809524,-28.5371908,153.1550042
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,9.18,36.7,9.523809524,-28.82837722,153.3719435
Richmond Valley - Hinterland,Richmond - Tweed,585000,9.04,8,4.56,9.51,43.3,9.523809524,-28.80662143,153.2855267
Richmond Valley - Hinterland,Richmond - Tweed,669000,9.04,8,4.9,7.73,37.9,9.523809524,-28.80451439,153.3000458
Richmond Valley - Hinterland,Richmond - Tweed,459000,9.04,8,4.61,9.06,41.73,9.523809524,-28.90657102,152.7163708
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,8.56,28.95,9.523809524,-28.90865517,153.3612816
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,9.41,31.81,9.523809524,-28.87170447,153.1876035
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,7.06,23.85,9.523809524,-28.78399633,153.3936838
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,9.64,32.58,9.523809524,-28.72036418,153.2981206
Richmond Valley - Hinterland,Richmond - Tweed,589000,9.04,8,4.97,6.36,31.62,9.523809524,-28.85202298,153.2905557
Richmond Valley - Hinterland,Richmond - Tweed,550000,9.04,8,4.59,8.13,37.31,9.523809524,-28.60258552,152.9901493
Richmond Valley - Hinterland,Richmond - Tweed,709000,9.04,8,4.05,14.39,58.29,9.523809524,-28.58080498,153.2407254
Richmond Valley - Hinterland,Richmond - Tweed,498000,9.04,8,5.37,3.84,20.63,9.523809524,-28.80828471,153.0691225
Richmond Valley - Hinterland,Richmond - Tweed,330000,9.04,8,4.15,8.91,36.99,9.523809524,-28.78561524,153.2782912
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,12.11,40.93,9.523809524,-29.0599071,153.3460578
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,10.15,40.57,9.523809524,-28.72460594,153.3266864
Richmond Valley - Hinterland,Richmond - Tweed,459000,9.04,8,4.61,11.12,60.57,9.523809524,-29.06649657,152.9438344
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,8.11,32.4,9.523809524,-28.79070354,153.3436615
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,12.08,48.29,9.523809524,-28.7261097,153.1554994
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,9.8,33.11,9.523809524,-28.6695181,153.3935727
Richmond Valley - Hinterland,Richmond - Tweed,459000,9.04,8,4.61,5.25,24.16,9.523809524,-28.90306754,152.9651046
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,11.78,39.8,9.523809524,-28.89688072,153.2557227
Richmond Valley - Hinterland,Richmond - Tweed,395000,9.04,8,7.03,4.81,33.77,9.523809524,-28.81365675,153.2576
Richmond Valley - Hinterland,Richmond - Tweed,459000,9.04,8,4.61,4.5,20.72,9.523809524,-28.82499356,153.1354877
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,17.7,70.73,9.523809524,-28.58287179,153.1636263
Richmond Valley - Hinterland,Richmond - Tweed,459000,9.04,8,4.61,6.69,30.81,9.523809524,-28.75797434,152.9403459
Richmond Valley - Hinterland,Richmond - Tweed,459000,9.04,8,4.61,5.25,24.16,9.523809524,-28.94043978,153.17209
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,17.14,68.49,9.523809524,-28.61374666,153.2939894
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,12.51,42.28,9.523809524,-28.67736679,153.2766374
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,8.32,28.12,9.523809524,-28.8704364,153.3460725
Richmond Valley - Hinterland,Richmond - Tweed,895000,9.04,8,3.38,11.83,47.27,9.523809524,-28.92348243,153.3186212
